route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
91371,ARR,8461,"Rotsterhaule, Kampweg - Heerenveen, Busstation",,3,bc1514,ffffff,
91542,ARR,6361,"Nijeholtwolde - Wolvega, Station",,3,e464f4,000000,
91331,ARR,8152,"Leons - Winsum, Busstation",,3,9805f6,ffffff,
91379,ARR,8501,"Echtenerbrug - Heerenveen, Busstation",,3,0584db,000000,
91197,ARR,7283,"Paesens - Lauwersoog, Veerhaven",,3,af13ac,ffffff,
91538,ARR,6331,"De Hoeve - Wolvega, Station",,3,1b03bc,ffffff,
91268,ARR,7791,"Wergea, Leeuwarderweg - Leeuwarden, Station",,3,7162f0,000000,
91367,ARR,8422,"Rotstergaast - Joure, Busstation",,3,8d626f,ffffff,
91312,ARR,8082,"Tzum, Vrijburgstraat - Franeker, Station",,3,dd1833,ffffff,
91244,ARR,7522,"Kollumerpomp, 't Trefpunt - Buitenpost, Station",,3,1f5553,ffffff,
91318,ARR,8102,"Achlum, Jonkerschap - Franeker, Station",,3,cf66b5,000000,
91328,ARR,8141,"Bears - Deinum, Station",,3,0cafc2,000000,
91365,ARR,8411,"Vegelinsoord - Heerenveen, Busstation",,3,d8a561,000000,
91559,ARR,6502,"Boelenslaan - Drachten, Transferium Oost",,3,80ffff,000000,
91126,ARR,7062,"Hiaure - Dokkum, Sionsberg",,3,138e0d,000000,
91525,ARR,9691,"Vrouwenparochie - Stiens, Wythusterwei",,3,ff8000,000000,
91285,ARR,7971,"Ried - Dronryp, Hoek Dronryp",,3,430924,ffffff,
91587,ARR,6711,"Makkinga - Oosterwolde, Busstation",,3,,,
91295,ARR,8002,"Blessum - Deinum, Station",,3,c6f90f,000000,
91192,ARR,7271,"Moddergat - Dokkum, Busstation",,3,e35f29,000000,
91223,ARR,7372,"Wetsens - Dokkum, Sionsberg",,3,4e1323,ffffff,
91211,ARR,7332,"Wâlterswâld - Dokkum, Sionsberg",,3,d63c49,000000,
91577,ARR,6621,"Nij Beets - Heerenveen, Busstation",,3,,,
91315,ARR,8092,Wjelsryp - Franeker Station,,3,b6275f,ffffff,
91265,ARR,7761,"Swichum - Leeuwarden, Station",,3,8ecbd2,000000,
91286,ARR,7972,"Ried - Franeker, Voorstraat",,3,3d3415,ffffff,
91374,ARR,8472,"Sintjohannesga - Joure, Busstation",,3,bf03b2,ffffff,
91124,ARR,7053,"Hantumeruitburen - Holwerd, Prov. weg",,3,5ca46b,000000,
91360,ARR,8381,"Jirnsum, Douwemastrjitte - Grou, Station",,3,3d9c65,000000,
91289,ARR,7982,"Skingen - Franeker, Voorstraat",,3,1f0899,ffffff,
91359,ARR,8372,"Sibrandabuorren - Sneek, Busstation",,3,8a3931,ffffff,
91401,ARR,8832,"Hidaard - Wommels, Provinciale weg",,3,6f76c0,000000,
91225,ARR,7382,"Metslawier - Dokkum, Sionsberg",,3,6d25f9,ffffff,
91305,ARR,8051,"Dongjum, Tzummarumerweg - Franeker, Voorstraat",,3,bc663b,000000,
91601,ARR,6811,"Jubbega-Schurega - Heerenveen, Busstation",,3,808000,000000,
91330,ARR,8151,"Leons - Mantgum, Station",,3,a476b8,000000,
91144,ARR,7114,"Reitsum - Ferwert, Prov. weg",,3,cf8f7e,000000,
91593,ARR,6743,"Oosterstreek - Noordwolde, Vlechtmuseum",,3,ff8000,000000,
91195,ARR,7281,"Paesens - Dokkum, Busstation",,3,bc74b4,000000,
91575,ARR,6601,"Houtigehage - Drachten, Transferium Oost",,3,,,
91571,ARR,6562,"Noardburgum - Drachten, Transferium Oost",,3,0000ff,ffffff,
91171,ARR,7183,"De Falom - Feanwâlden, Station",,3,52f297,000000,
91377,ARR,8491,"Echten, Middenvaart - Heerenveen, Busstation",,3,bd59bf,000000,
91470,ARR,9541,"Indijk - Woudsend, Centrum",,3,a1e1e8,000000,
91320,ARR,8104,"Achlum, Jonkerschap - Harlingen, Zorgplein",,3,bb6512,000000,
91580,ARR,6641,"Tijnje - Gorredijk, Busstation",,3,,,
91347,ARR,8261,"Spannum - Winsum, Busstation",,3,e52711,000000,
91322,ARR,8112,"Pingjum - Harlingen, Zorgplein",,3,daab6f,000000,
91436,ARR,9141,"Lollum - Wommels, Provinciale weg",,3,b99929,000000,
91489,ARR,6011,"Twijzelerheide - Buitenpost, Station",,3,1bbf8a,000000,
91389,ARR,8691,"Teroele - Joure, Busstation",,3,434d0b,ffffff,
91116,ARR,7022,"Ezumazijl - Dokkum, Sionsberg",,3,e1be3e,000000,
91451,ARR,9321,"Wons, Salverdastraat - Bolsward, Twibaksdyk",,3,205321,ffffff,
91279,ARR,7943,"Firdgum - Franeker, Station",,3,86fab8,000000,
91167,ARR,7173,Hegebeintum - Oentsjerk,,3,aea710,000000,
91251,ARR,7561,"Augsbuurt, Lutjewoude - Buitenpost, Station",,3,80c7e7,000000,
91560,ARR,6511,"Drogeham - Buitenpost, Station",,3,008000,ffffff,
91546,ARR,6401,"Oldelamer - Wolvega, Station",,3,dfc66f,000000,
91390,ARR,8701,"Idskenhuizen - Joure, Busstation",,3,3893e2,000000,
91447,ARR,9251,"Exmorra - Bolsward, Twibaksdyk",,3,d7a372,000000,
91483,ARR,7075,"Holwerd, Veerdam - Dokkum, Sionsberg",,3,ff8040,000000,
91604,ARR,6841,"Drachten, Ziekenhuis - Transferium Oost",,3,0000ff,ffffff,
91463,ARR,9512,"Kolderwolde - Hemelum, Flinkeboskje",,3,a71447,ffffff,
91515,ARR,6201,"Lippenhuizen - Gorredijk, Busstation",,3,e61ea7,000000,
91272,ARR,7902,Oudebildtzijl - Sint Annaparochie,,3,07e7a3,000000,
91570,ARR,6561,"Noardburgum - Feanwâlden, Station",,3,ff8000,000000,
91145,ARR,7121,"Jannum - Dokkum, Busstation",,3,ed85bb,000000,
91454,ARR,9341,Cornwerd - Kop Afsluitdijk,,3,bc827c,000000,
91421,ARR,8981,"Abbega - IJlst, Station",,3,ae0762,ffffff,
91864,HERMES,85,Veenendaal Station Centrum - Station Ede-W,,3,,,
91865,CXX,7,Cityliner lijn 7,,3,,,
91867,CXX,8,Cityliner lijn 8,,3,,,
91896,GVB,1,Lijn 1,,0,,,
91897,GVB,2,Lijn 2,,0,,,
91898,GVB,3,Lijn 3,,0,,,
91899,GVB,4,Lijn 4,,0,,,
91900,GVB,5,Lijn 5,,0,,,
91901,GVB,7,Lijn 7,,0,,,
91902,GVB,12,Lijn 12,,0,,,
91903,GVB,13,Lijn 13,,0,,,
91904,GVB,14,Lijn 14,,0,,,
91905,GVB,15,Lijn 15,,3,,,
91906,GVB,17,Lijn 17,,0,,,
91907,GVB,18,Lijn 18,,3,,,
91908,GVB,19,Lijn 19,,0,,,
91909,GVB,21,Lijn 21,,3,,,
91910,GVB,22,Lijn 22,,3,,,
91911,GVB,24,Lijn 24,,0,,,
91912,GVB,25,Lijn 25,,0,,,
91913,GVB,26,Lijn 26,,0,,,
91914,GVB,27,Lijn 27,,0,,,
91915,GVB,34,Lijn 34,,3,,,
91916,GVB,35,Lijn 35,,3,,,
91917,GVB,36,Lijn 36,,3,,,
91918,GVB,37,Lijn 37,,3,,,
91919,GVB,38,Lijn 38,,3,,,
91920,GVB,40,Lijn 40,,3,,,
91921,GVB,41,Lijn 41,,3,,,
91589,ARR,6732,"Boijl - Oosterwolde, Busstation",,3,,,
91511,ARR,6181,"Hemrik - Drachten, Transferium Oost",,3,013801,ffffff,
91564,ARR,6531,"Kootstertille - Buitenpost, Station",,3,008000,ffffff,
91280,ARR,7951,"Dronryp, Breggebuorren - Dronryp, Hoek Dronryp",,3,5d5374,ffffff,
91469,ARR,9533,"Oudega - Hemelum, Flinkeboskje",,3,58a57d,000000,
91152,ARR,7134,"Jislum - Ferwert, Prov. weg",,3,03cdef,000000,
91342,ARR,8231,"Dearsum - Mantgum, Station",,3,9999c7,000000,
91151,ARR,7133,Jislum - Oentsjerk,,3,d8c6da,000000,
91169,ARR,7181,"De Falom - Dokkum, Busstation",,3,cd2012,ffffff,
91257,ARR,7621,"Kollumerpomp - Buitenpost, Station",,3,6d41e9,ffffff,
91553,ARR,6481,"Zandhuizen - Wolvega, Station",,3,1d96a9,000000,
91235,ARR,7413,"Jouswier - Buitenpost, Station",,3,2d8077,ffffff,
91549,ARR,6431,"Slijkenburg - Wolvega, Station",,3,0875a1,ffffff,
91334,ARR,8171,"Britswert, Froonackerdyk - Mantgum, Station",,3,792bca,ffffff,
91226,ARR,7383,"Metslawier - Buitenpost, Station",,3,c1b393,000000,
91224,ARR,7381,"Metslawier - Dokkum, Busstation",,3,c026d9,ffffff,
91174,ARR,7193,"Bornwird - Holwerd, Prov. weg",,3,be0be9,ffffff,
91227,ARR,7391,"Engwierum - Dokkum, Busstation",,3,0e196c,ffffff,
91586,ARR,6701,"Klein Groningen - Oosterwolde, Busstation",,3,,,
91346,ARR,8251,"Easterlittens - Winsum, Busstation",,3,6d1538,ffffff,
91567,ARR,6542,"Surhuisterveen - Drachten, Transferium Oost",,3,00ffff,000000,
91584,ARR,6681,Tjalleberd - Heerenveen Busstation,,3,,,
91149,ARR,7131,"Jislum - Dokkum, Busstation",,3,9f6a22,ffffff,
91333,ARR,8162,"Baard - Winsum, Busstation",,3,778783,000000,
91266,ARR,7771,"Goutum, It Blauwe Slot - Leeuwarden, Station",,3,b748db,000000,
91413,ARR,8901,"Loënga - Sneek, Busstation",,3,a483d9,000000,
91326,ARR,8131,"Jellum - Deinum, Station",,3,1aa9d1,000000,
91531,ARR,9751,"Bitgummole - Marsum, Buorren",,3,ff8000,000000,
91219,ARR,7361,"Hantum - Dokkum, Busstation",,3,4b06bf,ffffff,
91603,ARR,6831,"Hoornsterzwaag - Heerenveen, Busstation",,3,8000ff,ffffff,
91565,ARR,6532,"Kootstertille - Drachten, Transferium Oost",,3,004080,ffffff,
91302,ARR,8032,"Schalsum - Franeker, Station",,3,ac339b,ffffff,
91475,ARR,9611,"Bantega - Lemmer, Busstation",,3,dd4d50,000000,
91429,ARR,9051,"Gaastmeer - IJlst, Station",,3,d1f070,000000,
91382,ARR,8621,"Broek - Joure, Busstation",,3,6ab204,000000,
91597,ARR,6771,"Oudeschoot - Heerenveen, Busstation",,3,ff00ff,000000,
91388,ARR,8681,"Rohel - Joure, Busstation",,3,f38025,000000,
91488,ARR,6021,"Twijzel - Buitenpost, Station",,3,cff67d,000000,
91496,ARR,6072,"Eastermar - Drachten, Transferium Oost",,3,2c5409,ffffff,
91336,ARR,8181,"Raerd, Selânswei - Mantgum, Station",,3,561ba4,ffffff,
91594,ARR,6733,"Boijl - Noordwolde, Vlechtmuseum",,3,80ff00,000000,
91125,ARR,7061,"Hiaure - Dokkum, Busstation",,3,c4eb4b,000000,
91256,ARR,7611,"Kollum, De Colle - Buitenpost, Station",,3,b51ec1,ffffff,
91453,ARR,9331,Breezanddijk - Kop Afsluitdijk,,3,10640f,ffffff,
91417,ARR,8931,"Offingawier, Fiifgeawei - Sneek, Busstation",,3,011cb9,ffffff,
91443,ARR,9211,"Hieslum - Bolsward, Busstation Twibaksdyk",,3,6fb839,000000,
91340,ARR,8211,"Weidum, Sânpaed - Mantgum, Station",,3,d4958a,000000,
91338,ARR,8191,"Easterwierrum - Mantgum, Station",,3,fa6390,000000,
91182,ARR,7222,"Waaxens - Dokkum, Sionsberg",,3,8816a7,ffffff,
91213,ARR,7341,"Westergeest - Dokkum, Busstation",,3,71d057,000000,
91262,ARR,7721,"Lekkum - Leeuwarden, Station",,3,5c55bc,ffffff,
91173,ARR,7192,"Bornwird - Dokkum, Sionsberg",,3,bc26c4,ffffff,
91530,ARR,9741,"Bitgum - Marsum, Buorren",,3,0000ff,ffffff,
91186,ARR,7241,"Oosternijkerk, Nijkerk - Dokkum, Busstation",,3,d87dd7,000000,
91412,ARR,8891,"Folsgare - Sneek, Busstation",,3,7e8eca,000000,
91118,ARR,7032,"Oostrum - Dokkum, Sionsberg",,3,604852,ffffff,
91297,ARR,8012,"Hilaard - Deinum, Station",,3,1c609f,ffffff,
91522,ARR,6251,"Nieuweschoot - Heerenveen, Busstation",,3,f5520e,000000,
91332,ARR,8161,"Baard - Mantgum, Station",,3,32bb02,000000,
91394,ARR,8741,"Goingarijp - Joure, Busstation",,3,98f0cf,000000,
91509,ARR,6162,"Rottevalle, Dorp - Nijega, Rijksweg",,3,562721,ffffff,
91459,ARR,9391,"Molkwerum, Hellingstrjitte - Koudum, Molkwerum",,3,817b1a,000000,
91287,ARR,7973,"Ried - Franeker, Station",,3,8c5df9,000000,
91563,ARR,6522,"Harkema - Drachten, Transferium Oost",,3,ffff00,000000,
91508,ARR,6161,"Rottevalle, Dorp - Drachten, Transferium Oost",,3,41e56a,000000,
91215,ARR,7343,"Westergeest - Buitenpost, Station",,3,8b69b3,000000,
91431,ARR,9071,"Idzega - IJlst, Station",,3,c72556,ffffff,
91444,ARR,9221,"Dedgum - Bolsward, Busstation Twibaksdyk",,3,5a6495,ffffff,
91308,ARR,8062,"Herbaijum - Franeker, Station",,3,96937f,000000,
91275,ARR,7921,Nij Altoenae - Sint Annaparochie,,3,e78d3d,000000,
91544,ARR,6381,"Nijetrijne - Wolvega, Station",,3,3a54fd,ffffff,
91820,EBS,130,Rijswijk - Naaldwijk,,3,,,
91821,EBS,133,Maasland - Maasland Viaduct,,3,,,
91825,IFF:RNET,Stopbus i.p.v. trein,Stopbus i.p.v. trein Geldermalsen <-> Gorinchem,,3,,,
91835,DELIJN,430,Hoogstraten - Turnhout - Reusel,,3,005555,ffffff,
91827,HTM,59,9S station HS - Kurhaus,,0,,,
91836,DELIJN,450,Tilburg - Poppel - Turnhout,,3,0044bb,ffffff,
91831,DELIJN,45,Hasselt - Universiteit - Genk - Maaseik/Maastricht,,3,dd0077,ffffff,
91834,DELIJN,20a,Hasselt - Bilzen - Maastricht,,3,8899aa,000000,
91833,DELIJN,63,Eisden - Maasmechelen - Lanaken - Maastricht,,3,ff88aa,000000,
91832,DELIJN,62,Tongeren - Vroenhoven - Maastricht,,3,bb0022,ffffff,
91837,DELIJN,460,Turnhout - Baarle,,3,bbdd00,000000,
91839,CXX,227,Yerseke-Goes,,3,,,
91842,BRAVO:CXX,323,Boxmeer - Gemert - Eindhoven Station,,3,,,
90396,BRENG,331,Velp Zuid - Arnhem - Nijmegen Weezenhof / Aldenhof,,3,,,
90369,HERMES,105,Barneveld - Arnhem CS,,3,,,
90382,CXX,181,Cirkellijn Schiphol Knooppunt Schiphol Noord,,3,0059ff,ffffff,
90363,HERMES,302,Apeldoorn - Arnhem CS,,3,,,
84846,CXX,2,Spaarnwoude Station - Delftplein/Spaarne Gasthuis,,3,00ccff,000000,
90399,CXX,348,Uithoorn Busstation - Amstelveen Busstation,,3,d1ea32,000000,
90389,BRENG,352,[Trolley] Wageningen - Arnhem CS,,3,,,
89949,EBS,102,Amersfoort - Apeldoorn,,3,,,
90071,EBS,14,Station - Ittersumerbroek,,3,,,
89940,EBS,11,Station via Hagenbroek - Station,,3,,,
90267,EBS,306,Amsterdam Noord - Purmerend Overwhere,,3,,,
66236,EBS,34,Monster - Naaldwijk - Maassluis,,3,,,
91819,EBS,34,Naaldwijk - Maassluis,,3,,,
89941,EBS,30,Hoogeveen - Hardenberg,,3,,,
90073,EBS,2,Platvoet - Station,,3,,,
90058,EBS,1,Stadshagen - Station,,3,,,
84511,BRENG,5,Beuningen - Groesbeek de Horst,,3,,,
84855,CXX,80,Zandvoort Centrum - Amsterdam Elandsgracht,,3,ffcc00,000000,
84859,CXX,385,Haarlem Station - IJmuiden Dennekoplaan,,3,ff0000,ffffff,
84929,CXX,73,Haarlem Schalkwijk - Castricum Station,,3,9b3214,ffffff,
90345,QBUZZ,6,Delfzijl - Appingedam - Groningen - P+R Haren,,3,c85aff,ffffff,
90334,QBUZZ,20,Assen - Dieverbrug - Steenwijk,,3,,,
89985,EBS,8,Station - Zuidbroek,,3,,,
90257,EBS,111,Zaandam via Amsterdam Noord - Marken,,3,,,
90062,EBS,5,Westerholte - Station,,3,,,
90089,EBS,11,Station Centrum - Lelystad-Haven,,3,,,
90367,HERMES,86,Wageningen Busstation - Station Ede-Wageningen,,3,,,
84928,CXX,3,Haarlem Schalkwijk - IJmuiden Rotonde Stadpark,,3,ff99ff,ffffff,
87959,BRENG,524,Spankeren - Dieren Station,,3,,,
87986,BRENG,525,Dieren Station - Dieren West,,3,,,
90364,HERMES,107,Station Ede-Wageningen - Putten,,3,,,
90379,CXX,382,IJmuiden aan Zee - Amsterdam Sloterdijk,,3,ff0000,ffffff,
89980,EBS,304,Apeldoorn - Zwolle,,3,,,
90249,EBS,69,Zaandam via Wormerveer - Krommenie,,3,,,
89979,EBS,301,Dedemsvaart - Nunspeet,,3,,,
89963,EBS,165,Deventer - Raalte,,3,,,
90254,EBS,103,Monnickendam via Purmerend - Amsterdam Sloterdijk,,3,,,
90266,EBS,305,Amsterdam Noord via Purmerend - De Rijp,,3,,,
89942,EBS,40,Meppel - Zwolle,,3,,,
89959,EBS,147,Dronten - Barneveld,,3,,,
90273,EBS,394,Amsterdam Noorderpark - Zaandam,,3,,,
90063,EBS,6,Station - Ittersumerbroek,,3,,,
90344,QBUZZ,5,Annen - Haren - P+R Meerstad - Tersluis/Harkstede,,3,b400be,ffffff,
90385,BRENG,8,Dennenweg - Arnhem CS,,3,,,
90386,BRENG,21,Arnhem CS - Velp Beekhuizenseweg,,3,,,
90355,HERMES,303,Wageningen Busstation - Station Ede-Wageningen,,3,,,
91840,BRENG,1,De Laar - Arnhem CS,,3,,,
90349,QBUZZ,7,WKC Paddepoel - Vinkhuizen - Hoofdstation,,3,e00000,000000,
89945,EBS,74,Hasselt - Kampen Zuid,,3,,,
90274,EBS,395,Amsterdam Sloterdijk - Zaandam ZMC,,3,,,
90253,EBS,102,Ringlijn Purmerend,,3,,,
90061,EBS,4,Aa-landen - Station,,3,,,
89984,EBS,4,Station - De Maten,,3,,,
90000,EBS,508,Twello - Apeldoorn,,3,,,
90393,CXX,180,Cirkellijn Schiphol P30 Parkeerterrein,,3,0059ff,ffffff,
90395,HERMES,43,Arnhem CS - Apeldoorn,,3,,,
90337,QBUZZ,51,Assen - Groningen,,3,,,
90342,QBUZZ,1,P+R Reitdiep - Zernike - Hoofdstation,,3,00be46,ffffff,
90376,BRENG,2,Arnhem CS - De Laar,,3,,,
90377,CXX,78,Beverwijk Station - Wijk aan Zee Julianaplein,,3,0000ff,ffffff,
84853,CXX,75,Beverwijk Station - Wijk aan Zee Julianaplein,,3,66cc33,000000,
90365,HERMES,5,Station Ede-Wageningen - Veenendaal De Klomp,,3,,,
84479,EBS,456,Den Haag Leyenburg - Naaldwijk - Schiedam,,3,,,
89999,EBS,507,Twello - Voorst,,3,,,
89953,EBS,129,Dedemsvaart - Coevorden,,3,,,
90270,EBS,316,Amsterdam Noord via Volendam - Edam,,3,,,
89972,EBS,207,Harderwijk - Lelystad Batavia Stad,,3,,,
89943,EBS,70,Zwartsluis - Oldemarkt,,3,,,
90350,QBUZZ,9,Zernike - HS - Martini - Eelde,,3,ff29ff,ffffff,
90351,QBUZZ,19,WKC Paddepoel - Oranjebuurt - Hoofdstation,,3,ff29ff,000000,
90333,QBUZZ,4,Stadsdienst Emmen Bargeres,,3,00ffff,000000,
91841,BRENG,4,WKC Kronenburg - Het Duifje,,3,,,
87975,BRENG,589,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
90067,EBS,10,Station - Holtenbroek,,3,,,
89944,EBS,71,Emmeloord - Zwolle,,3,,,
90075,EBS,4,Schalkhaar - Station,,3,,,
90065,EBS,8,Station - Ittersumerbroek,,3,,,
90021,EBS,597,Hardenberg - Beerzerveld,,3,,,
90354,HERMES,2,Station Ede-W - Veldhuizen - Rietkampen - Station,,3,,,
90375,HERMES,511,Buurtbus Scherpenzeel - Barneveld,,3,,,
90357,HERMES,1,Station Ede-W - Rietkampen - Veldhuizen - Station,,3,,,
90245,EBS,64,Zaandijk - Zaandam Kogerveld,,3,,,
89982,EBS,2,Station - Zuidbroek,,3,,,
90259,EBS,119,Amsterdam Noord - Landsmeer,,3,,,
90388,OVERAL,165,Alkmaar Station -  Egmond a/Zee,,3,66cc33,000000,
84847,CXX,4,Haarlem Schalkwijk - Vogelenzang Henk Lensenlaan,,3,66cc33,000000,
90360,CXX,83,Veenendaal De Klomp - Station Centrum,,3,,,
84852,CXX,14,Heemstede Station - Delftplein/Spaarne Gasthuis,,3,0000ff,ffffff,
90247,EBS,67,Zaandam via Wormerveer - Purmerend,,3,,,
90001,EBS,509,Barneveld - Nijkerk,,3,,,
90072,EBS,1,De Vijfhoek - Station,,3,,,
89951,EBS,111,Nunspeet - Harderwijk,,3,,,
90255,EBS,104,Amsterdam Noord - Purmerend De Purmer,,3,,,
84850,CXX,9,Vogelenzang Henk Lensenlaan - Huis te Bennebroek,,3,ffff00,000000,
90258,EBS,112,Amsterdam Noord via Edam - Hoorn,,3,,,
89992,EBS,16,Station - Woudhuis,,3,,,
89956,EBS,143,Lelystad - Kampen,,3,,,
90380,CXX,481,Buurbus: Haarlem Vijver - Delftplein/Spaarne Gasth,,3,ffff00,000000,
90006,EBS,515,Leuvenheim - Zutphen,,3,,,
89961,EBS,160,Bathmen - Deventer,,3,,,
90090,EBS,13,Station Centrum - Batavia Stad,,3,,,
90016,EBS,563,Wijhe - Raalte,,3,,,
90086,EBS,8,Station Centrum - Hollandse Hout,,3,,,
89952,EBS,112,Nunspeet - Apeldoorn,,3,,,
90343,QBUZZ,4,Beijum - Roden,,3,00bcf2,ffffff,
67094,UOV,6,Overvecht-Zuid - Utrecht CS - Galgenwaard,,3,ffe600,000000,
90374,HERMES,505,Buurtbus Wekerom - Overberg,,3,,,
90077,EBS,6,Colmschate Zuid - Station,,3,,,
90268,EBS,314,Amsterdam Noord via Edam - Hoorn,,3,,,
89988,EBS,12,Station - Willem III Kazerne,,3,,,
89974,EBS,214,Steenwijk - Lelystad,,3,,,
90003,EBS,512,Station - Berg en Bos,,3,,,
90091,EBS,16,Station Centrum - Duinbeek,,3,,,
66239,EBS,30,Zoetermeer - Rijswijk - Naaldwijk,,3,,,
91818,EBS,30,Zoetermeer - Rijswijk,,3,,,
85126,BLUEAMIGO,21,"Rotterdam, Erasmusbrug - Kinderdijk",,4,eb589a,ffffff,
89997,EBS,504,Eerbeek - Zutphen,,3,,,
90018,EBS,590,Nieuw-Heeten - Deventer,,3,,,
90084,EBS,6,Station Centrum - Duinbeek,,3,,,
90282,EBS,800,Amsterdam via Zaanse Schans - Volendam,,3,,,
90327,UOV,9,Galgenwaard - Utrecht CS,,3,ffe600,000000,
90087,EBS,9,Station Centrum via Parkhaven - Station Centrum,,3,,,
89981,EBS,1,Station - Apenheul,,3,,,
90076,EBS,5,De Vijfhoek - Station,,3,,,
90244,EBS,63,Zaandam Station - Assendelft,,3,,,
90085,EBS,7,Station Centrum - Airport/Aviodrome,,3,,,
90271,EBS,370,Amsterdam Zuidoost - Purmerend Centrum,,3,,,
90012,EBS,521,De Gilden - Golfresidentie,,3,,,
90080,EBS,1,Station Centrum - Lelystad-Haven,,3,,,
90074,EBS,3,Platvoet - Station,,3,,,
90269,EBS,315,Amsterdam Noord - Monnickendam,,3,,,
90251,EBS,100,Amsterdam Noord via Purmerend - Edam,,3,,,
89987,EBS,11,Station - Gelre Ziekenhuis,,3,,,
90010,EBS,519,Station - Gelre Ziekenhuis,,3,,,
90081,EBS,2,Station Centrum - Kustwijk,,3,,,
90011,EBS,510,Station Kampen Zuid - Station Kampen Zuid,,3,,,
89957,EBS,144,Harderwijk - Zeewolde,,3,,,
90060,EBS,3,Hessenpoort - Station,,3,,,
88122,DELIJN,43,Sint-Niklaas - Stekene Hellestraat - Hulst,,3,1199dd,000000,
88123,DELIJN,42,Brugge - Dudzele - Westkapelle - Sluis - Breskens,,3,77ccaa,000000,
90246,EBS,65,Beverwijk - Zaandam De Vlinder,,3,,,
90070,EBS,13,Station - Aa-landen,,3,,,
90082,EBS,4,Station Centrum - Lelycentre,,3,,,
90366,HERMES,986,Pendel Hoevestein - Halderbrink,,3,,,
90359,HERMES,106,Otterlo - De Hoge Veluwe,,3,,,
89991,EBS,15,Twello - Apeldoorn,,3,,,
89998,EBS,506,Twello - Apeldoorn,,3,,,
90083,EBS,5,Station Centrum via Atolwijk - Station Centrum,,3,,,
89983,EBS,3,Station - De Maten,,3,,,
90252,EBS,101,Ringlijn Purmerend,,3,,,
88119,DELIJN,22,Hulst - St-Niklaas - Belsele - Sinaai - (Lokeren),,3,995511,ffffff,
87991,BRENG,526,Dieren Station - Dieren Noord,,3,,,
87993,BRENG,590,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
90088,EBS,10,Station Centrum - Buitenhof,,3,,,
87956,NIAG,58,Emmerich - Kleve Bahnhof - Nijmegen CS - Heyendaal,,3,,,
90068,EBS,11,Stadshagen - Oosterenk,,3,,,
89995,EBS,502,Vorchten - Wezep,,3,,,
90013,EBS,522,De Gilden - Golfresidentie,,3,,,
84508,BRAVO:CXX,404,Nuenen - Summa College - Eindhoven Station,,3,,,
91844,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Groningen <-> Zuidhorn,,3,,,
91845,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Maastricht <-> Maastricht Randwyck,,3,,,
91846,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Maastricht <-> Sittard,,3,,,
91847,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Akkrum <-> Leeuwarden,,3,,,
91848,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Baarn,,3,,,
91849,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Almelo <-> Rijssen,,3,,,
91850,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Dronten <-> Zwolle,,3,,,
91851,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Amersfoort Centraal <-> Utrecht Centraal,,3,,,
91852,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Enschede <-> Rijssen,,3,,,
91853,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Maastricht <-> Sittard,,3,,,
91854,IFF:NS,Stoptrein,Sittard <-> Roermond ST2400,,2,,,
91857,EBS,N07,Amsterdam Centraal - Purmerend De Purmer,,3,,,
91859,EBS,N14,Amsterdam Centraal via Edam - Hoorn,,3,,,
91861,EBS,N94,Amsterdam Centraal via Zaandam - Krommenie,,3,,,
91860,EBS,N19,Amsterdam Centraal via Oostzaan - Zaandam,,3,,,
91856,EBS,N06,Amsterdam Centraal - Purmerend Overwhere,,3,,,
91858,EBS,N11,Amsterdam Centraal - Marken,,3,,,
91862,UOV,7,Zuilen - Utrecht CS - Westraven,,3,ffe600,000000,
91868,IFF:BN,Stopbus i.p.v. trein,Stopbus i.p.v. trein Dalfsen <-> Emmen,,3,,,
91869,IFF:BN,Stopbus i.p.v. trein,Stopbus i.p.v. trein Dalfsen <-> Ommen,,3,,,
91870,IFF:BN,Stopbus i.p.v. trein,Stopbus i.p.v. trein Enschede <-> Nijverdal,,3,,,
91871,IFF:BN,Stopbus i.p.v. trein,Stopbus i.p.v. trein Marienberg <-> Zwolle,,3,,,
91872,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Amersfoort Schothorst,,3,,,
91873,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amsterdam Centraal <-> Schiphol Airport,,3,,,
91874,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amsterdam Sloterdijk <-> Hoofddorp,,3,,,
